Symbol,Name,IndustryCode,Industry
AFCG,AFC Gamma Inc,60102040,특수 REITs
IPHA,Innate Pharma SA ADR,56202010,생명 공학 및 의학 연구
GOEV,Canoo Inc,53101010,자동차 및 트럭 제조
LWAY,Lifeway Foods Inc,54102020,식품 가공
RIGL,Rigel Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
MYFW,First Western Financial Inc,55101010,은행
PBYI,Puma Biotechnology Inc,56202010,생명 공학 및 의학 연구
BZUN,Baozun Inc ADR,57201030,온라인 서비스
SUUN,SolarBank Corp,50201010,재생 가능 에너지 장비 및 서비스
SPKL,Spark I Acquisition Corp,55601010,투자 지주 회사
NNBR,NN Inc,52102010,산업용 기계 및 장비
HFFG,Hf Foods Group Inc,54301020,식품 소매 및 유통
SKGR,SK Growth Opportunities Corp,55601010,투자 지주 회사
FBLG,Fibrobiologics Inc,56202010,생명 공학 및 의학 연구
LAKE,Lakeland Industries Inc,53202020,의류 및 액세서리
BRKH,BurTech Acquisition Corp,55601010,투자 지주 회사
CLOEU,Clover Leaf Capital Units,55601010,투자 지주 회사
LCUT,Lifetime Brands Inc,53204030,"가전제품, 도구 및 가정 용품"
CVGI,Commercial Vehicle Group Inc,53101020,"자동차, 트럭 및 오토바이 부품"
QUIK,Quicklogic Corp,57101010,반도체
STHO,Star Holdings,60101010,"부동산 임대, 개발 및 운영"
MSSAU,Metal Sky Star Acquisition Units,55601010,투자 지주 회사
AXTI,AXT Inc,57101010,반도체
ACHV,Achieve Life Sciences Inc,56202010,생명 공학 및 의학 연구
REKR,Rekor Systems Inc,57201020,소프트웨어
OCAXU,OCA Acquisition Units,55601010,투자 지주 회사
MCAA,Mountain & Co I Acquisition Corp,55601010,투자 지주 회사
LBRDP,Liberty Broadband Cum Redeemable Prf Shs Series A,53302020,방송
ATOS,Atossa Therapeutics Inc,56202010,생명 공학 및 의학 연구
ADVM,Adverum Biotechnologies Inc,56202010,생명 공학 및 의학 연구
HITI,High Tide Inc,54301010,의약품 소매
VIGL,Vigil Neuroscience Inc,56202010,생명 공학 및 의학 연구
MITAU,Coliseum Acquisition Units,55601010,투자 지주 회사
SCPH,scPharmaceuticals Inc,56201040,제약
MRCC,Monroe Capital Corp,55501030,폐쇄형 펀드
AMTX,Aemetis Inc,50201020,재생 가능 연료
WAVSU,Western Acquisition Ventures Units,55601010,투자 지주 회사
MDIA,Mediaco Holding Inc,53302020,방송
ISTR,Investar Holding Corp,55101010,은행
SSTI,SoundThinking Inc,57201020,소프트웨어
AHG,Akso Health Group ADR,57201030,온라인 서비스
ALCY,Alchemy Investments Acquisition Corp 1,55601010,투자 지주 회사
SYRS,Syros Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
CTRN,Citi Trends Inc,53403040,의류 및 액세서리 소매
TBRG,TruBridge Inc,56101010,첨단 의료 장비 및 기술
MACIU,Melar Acquisition I Units Exp 10th June 2029,55601010,투자 지주 회사
FLYE,Fly-E Group Inc,53101020,"자동차, 트럭 및 오토바이 부품"
SCWO,374Water Inc,52102040,중전기장비
BAER,Bridger Aerospace Group Holdings Inc,62101020,법률 및 공공질서 서비스
ASRT,Assertio Holdings Inc,56201040,제약
UEIC,Universal Electronics Inc,57106030,가정용 전자 제품
PWOD,Penns Woods Bancorp Inc,55101010,은행
SMID,Smith-Midland Corp,51202010,건설 자재
LFCR,Lifecore Biomedical Inc,56201040,제약
RMBL,RumbleOn Inc,53403010,"자동차 차량, 부품 및 서비스 소매"
SMXT,SolarMax Technology Inc,59101010,전력 유틸리티
ABOS,Acumen Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
PEGR,Project Energy Reimagined Acquisition Corp,55601010,투자 지주 회사
GTHX,G1 Therapeutics Inc,56202010,생명 공학 및 의학 연구
DTI,Drilling Tools International Corp,50103020,오일 관련 서비스 및 장비
MCRB,Seres Therapeutics Inc,56202010,생명 공학 및 의학 연구
MAMO,Massimo Group,53101010,자동차 및 트럭 제조
FEBO,Fenbo Holdings Ltd,53204030,"가전제품, 도구 및 가정 용품"
DLHC,DLH Holdings Corp,56102010,의료 시설 및 서비스
SANG,Sangoma Technologies Corp,57102010,통신 및 네트워킹
OPBK,OP Bancorp,55101010,은행
HOFT,Hooker Furnishings Corp,53204040,가정용 가구
TLSI,TriSalus Life Sciences Inc,56202010,생명 공학 및 의학 연구
KOD,Kodiak Sciences Inc,56202010,생명 공학 및 의학 연구
CGEN,Compugen Ltd,56202010,생명 공학 및 의학 연구
ELEV,Elevation Oncology Inc,56202010,생명 공학 및 의학 연구
HBANM,Huntington Bancshares Dep Shs Rep 1 1000 Prf Shs Series I,55101010,은행
LATGU,Chenghe Acquisition Unit,55601010,투자 지주 회사
CFFI,C&F Financial Corp,55101010,은행
MAPS,WM Technology Inc,57201020,소프트웨어
WNEB,Western New England Bancorp Inc,55101010,은행
DRTS,Alpha Tau Medical Ltd,55601010,투자 지주 회사
TRVG,Trivago NV ADR,57201030,온라인 서비스
ALCYU,Alchemy Investments Acquisition 1 Units,55601010,투자 지주 회사
EMLD,FTAC Emerald Acquisition Corp,55601010,투자 지주 회사
XTKG,X3 Holdings Co Ltd,57201020,소프트웨어
TUSK,Mammoth Energy Services Inc,50103020,오일 관련 서비스 및 장비
ESHA,ESH Acquisition Corp,55601010,투자 지주 회사
INVZ,Innoviz Technologies Ltd,57104010,전자 장비 및 부품
III,Information Services Group Inc,57201010,IT 서비스 및 컨설팅
PEBK,Peoples Bancorp of North Carolina Inc,55101010,은행
QSI,Quantum-Si Inc,56202010,생명 공학 및 의학 연구
CNTX,Context Therapeutics Inc,56202010,생명 공학 및 의학 연구
RFAI,RF Acquisition Corp II,55601010,투자 지주 회사
FTLF,FitLife Brands Inc,54102020,식품 가공
CLLS,Cellectis SA ADR,56202010,생명 공학 및 의학 연구
CSPI,CSP Inc,57201010,IT 서비스 및 컨설팅
MACAU,Moringa Acquisition Units,55501010,영국 투자 신탁
SIGIP,Selective Ins Group DS Repstg 1 1000 Interest 4.60% Non Cum Pref Shs Series B,55301020,손해보험
TATT,TAT Technologies Ltd,52102030,전기 부품 및 장비
CMPX,Compass Therapeutics Inc.,56202010,생명 공학 및 의학 연구
WSBCP,Wesbanco DS Representing 1/40Th Perp Pfd Series A,55101010,은행
RPTX,Repare Therapeutics Inc,56202010,생명 공학 및 의학 연구
RCMT,R C M Technologies Inc,52203030,고용 서비스
TAYD,Taylor Devices Inc,52102010,산업용 기계 및 장비
RDZN,Roadzen Inc,55301020,손해보험
LOGC,ContextLogic Inc,55601010,투자 지주 회사
CRDL,Cardiol Therapeutics Inc,56202010,생명 공학 및 의학 연구
MVST,Microvast Holdings Inc,52102030,전기 부품 및 장비
AMLX,Amylyx Pharmaceuticals Inc,56201040,제약
FUNC,First United Corp,55101010,은행
AGNCL,AGNC Invt Dep Shs Repstg 1 1000Th Pref Shs Series G,60102040,특수 REITs
ISRLU,Israel Acquisitions Units,55601010,투자 지주 회사
TETEU,Technology And Telecommunication Acquisition Unit,55601010,투자 지주 회사
FULTP,Fulton Financial 1 40th DS Cum Prf Shs Series A,55101010,은행
BCSA,Blockchain Coinvestors Acquisition Corp I,55601010,투자 지주 회사
CCTSU,Cactus Acquisition 1 Units,55601010,투자 지주 회사
VGAS,Verde Clean Fuels Inc,59101010,전력 유틸리티
MMLP,Martin Midstream Partners Units,50103030,오일 및 가스 수송 서비스
CAPR,Capricor Therapeutics Inc,56202010,생명 공학 및 의학 연구
GALT,Galectin Therapeutics Inc,56202010,생명 공학 및 의학 연구
ZBAO,Zhibao Technology Inc,55301010,복합보험 및 중개인
PRQR,ProQR Therapeutics NV,56202010,생명 공학 및 의학 연구
PDSB,PDS Biotechnology Corp,56202010,생명 공학 및 의학 연구
GEVO,Gevo Inc,50201020,재생 가능 연료
PESI,Perma-Fix Environmental Services Inc,52203010,환경 서비스 및 장비
ORGN,Origin Materials Inc,51101010,상품 화학
INSG,Inseego Corp,57102010,통신 및 네트워킹
BVFL,BV Financial Inc,55101010,은행
RDCM,Radcom Ltd,57106010,컴퓨터 하드웨어
BRAG,Bragg Gaming Group Inc,57201030,온라인 서비스
HWBK,Hawthorn Bancshares Inc,55101010,은행
IVVD,Invivyd Inc,56202010,생명 공학 및 의학 연구
DHAI,DIH Holding US Inc,56101020,"의료 장비, 물품 및 유통"
BPYPN,Brookfield Ppty Partners 5 750 Cum Red Perp Series 3 Class A,60101010,"부동산 임대, 개발 및 운영"
AENT,Alliance Entertainment Holding Corp,57104010,전자 장비 및 부품
HBIO,Harvard Bioscience Inc,56101010,첨단 의료 장비 및 기술
GRWG,GrowGeneration Corp,53403020,주택 개조 제품 및 서비스 소매
ISRL,Israel Acquisitions Corp,55601010,투자 지주 회사
STKS,One Group Hospitality Inc,53301020,레스토랑 및 바
ZIONO,Zions Bancorporation DS Representing 1/40th Floating Rate Non Cum Perpetual,55101010,은행
IVA,Inventiva SA ADR,56202010,생명 공학 및 의학 연구
LTRX,Lantronix Inc,57102010,통신 및 네트워킹
EUDA,EUDA Health Holdings Ltd,56101010,첨단 의료 장비 및 기술
MRAM,Everspin Technologies Inc,57101010,반도체
IMAB,I-Mab ADR,56201040,제약
LVO,LiveOne Inc,53302030,엔터테인먼트 제작
VERU,Veru Inc,54201020,개인 생활 필수 용품
FINW,Finwise Bancorp,55101010,은행
EHTH,eHealth Inc,55301010,복합보험 및 중개인
IBAC,IB Acquisition Corp,55601010,투자 지주 회사
FEXDU,Fintech Ecosystem Development Units,55601010,투자 지주 회사
FCCO,First Community Corp (South Carolina),55101010,은행
GLLIU,Globalink Investment Units,55601010,투자 지주 회사
BANX,ArrowMark Financial Corp,55501030,폐쇄형 펀드
AFBI,Affinity Bancshares Inc,55101010,은행
VOXR,Vox Royalty Corp,51201010,금 제외 귀금속 및 광물
DLTH,Duluth Holdings Inc,53202020,의류 및 액세서리
MBINM,Merchants Depository Shares Rep 1 40Th  Int Share of 8 25 Fixed Rate Reset Non,55101010,은행
VMCA,Valuence Merger Corp I,55601010,투자 지주 회사
FTIIU,Future Tech Ii Acquisition Units,55601010,투자 지주 회사
BPYPO,Brookfield Ppty Partners 6 375 Cum Red Perp Pfd Unit Class A,60101010,"부동산 임대, 개발 및 운영"
BFIN,BankFinancial Corp,55101010,은행
ALSAU,Alpha Star Acquisition Units,55601010,투자 지주 회사
WILC,G Willi-Food International Ltd,54301020,식품 소매 및 유통
CTXR,Citius Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
YOTAU,Yotta Acquisition Units,55601010,투자 지주 회사
PRPL,Purple Innovation Inc,53204040,가정용 가구
MNSB,MainStreet Bancshares Inc,55101010,은행
CRVO,CervoMed Inc,56202010,생명 공학 및 의학 연구
ZLS,Zalatoris II Acquisition Corp,55601010,투자 지주 회사
NYMTN,New York Mortgage Trust 8 00 Fixed Floating Rate Cumulative Redeemable Pref Shs,60102040,특수 REITs
LANDO,Gladstone Land 6 00 Cum Redmabe Prf Shs Series B,60102040,특수 REITs
FSFG,First Savings Financial Group Inc,55101010,은행
CRNC,Cerence Inc,57201020,소프트웨어
GATE,Marblegate Acquisition Corp,55601010,투자 지주 회사
UBFO,United Security Bancshares,55101010,은행
QIPT,Quipt Home Medical Corp,56102010,의료 시설 및 서비스
GEOS,Geospace Technologies Corp,50103020,오일 관련 서비스 및 장비
NTIC,Northern Technologies International Corp,52102010,산업용 기계 및 장비
RLMD,Relmada Therapeutics Inc,56202010,생명 공학 및 의학 연구
DMAC,DiaMedica Therapeutics Inc,56202010,생명 공학 및 의학 연구
KEQU,Kewaunee Scientific Corp,52203060,비즈니스 지원 용품
RCAT,Red Cat Holdings Inc,52101010,항공우주 및 방위
MRBK,Meridian Corp,55101010,은행
RMBI,Richmond Mutual Bancorporation Inc,55101010,은행
CRVS,Corvus Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
MPAA,Motorcar Parts of America Inc,53101020,"자동차, 트럭 및 오토바이 부품"
BSET,Bassett Furniture Industries Inc,53204040,가정용 가구
PCSC,Perceptive Capital Solutions Corp,55601010,투자 지주 회사
ATHA,Athira Pharma Inc,56202010,생명 공학 및 의학 연구
ZEO,Zeo Energy Corp,50201010,재생 가능 에너지 장비 및 서비스
MBINN,Merchants Bancorp 40 DS Rep Perp Prf Shs Series C,55101010,은행
WINVU,WinVest Acquisition Units,55601010,투자 지주 회사
AFARU,Aura Fat Projects Acquisition Units,55601010,투자 지주 회사
EVGR,Evergreen Corp,55601010,투자 지주 회사
FTAIO,FTAI Aviation 8 00 Fixed to Floating Rate Cumulative Perpetual Redeemable Pref,55101050,기업 금융 서비스
IMUX,Immunic Inc,56202010,생명 공학 및 의학 연구
MBINO,Merchants Bancorp Ind Repstg 1 40th Perp Pfd Ser B Fixed Fltg DRC,55101010,은행
TELA,TELA Bio Inc,56101020,"의료 장비, 물품 및 유통"
CFBK,CF Bankshares Inc,55101010,은행
INTEU,Integral Acquisition Units,55601010,투자 지주 회사
AMLI,American Lithium Corp,51201080,다각적 채굴
ALTO,Alto Ingredients Inc,50201020,재생 가능 연료
ONBPO,Old National Bancorp 40 Depositary Shs Rep 1 Pref Shs Series C,55101010,은행
WTFCM,Wintrust Financial Fixed to Floating Rate Non Cumulative Perpetual Pref Shs,55101010,은행
TELO,Telomir Pharmaceuticals Inc,56201040,제약
KGEI,Kolibri Global Energy Inc,50102020,"오일, 가스 탐사 및 생산"
ADAG,Adagene Inc ADR,56202010,생명 공학 및 의학 연구
CZWI,Citizens Community Bancorp Inc,55101010,은행
SCTL,Societal CDMO Inc,56201040,제약
KRMD,KORU Medical Systems Inc,56101020,"의료 장비, 물품 및 유통"
OCCI,OFS Credit Company Inc,55501030,폐쇄형 펀드
FRAF,Franklin Financial Services Corp,55101010,은행
NVCT,Nuvectis Pharma Inc,56202010,생명 공학 및 의학 연구
SEER,Seer Inc,57105010,사무기기
EVGRU,Evergreen Unit,55601010,투자 지주 회사
RFAIU,RF Acquisition II Units,55601010,투자 지주 회사
TWLV,Twelve Seas Investment Co II,55601010,투자 지주 회사
AVHIU,Achari Ventures Holdings I Units,55601010,투자 지주 회사
ANL,Adlai Nortye Ltd ADR,56202010,생명 공학 및 의학 연구
BRACU,Broad Capital Acquisition Units,55601010,투자 지주 회사
HNVR,Hanover Bancorp Inc (MINEOLA),55101010,은행
RAPT,RAPT Therapeutics Inc,56202010,생명 공학 및 의학 연구
TVGN,Tevogen Bio Holdings Inc,56202010,생명 공학 및 의학 연구
OFS,OFS Capital Corp,55501030,폐쇄형 펀드
VXRT,Vaxart Inc,56202010,생명 공학 및 의학 연구
EPSN,Epsilon Energy Ltd,50102020,"오일, 가스 탐사 및 생산"
ECBK,ECB Bancorp Inc,55101010,은행
ESOA,Energy Services Of America Corp,52201020,건설 및 엔지니어링
GNSS,Genasys Inc,57102010,통신 및 네트워킹
GAIA,Gaia Inc,53302020,방송
XFOR,X4 Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
CBFV,CB Financial Services Inc,55101010,은행
PLCE,Children's Place Inc,53403040,의류 및 액세서리 소매
HOWL,Werewolf Therapeutics Inc,56202010,생명 공학 및 의학 연구
IGTAU,Inception Growth Acquisition Units,55601010,투자 지주 회사
BYNO,Bynordic Acquisition Corp,55601010,투자 지주 회사
ZENV,Zenvia Inc,57201020,소프트웨어
LGO,Largo Inc,50301010,우라늄
RGLS,Regulus Therapeutics Inc,56202010,생명 공학 및 의학 연구
KOPN,Kopin Corp,57101010,반도체
PROP,Prairie Operating Co,50102020,"오일, 가스 탐사 및 생산"
CDAQ,Compass Digital Acquisition Corp,55601010,투자 지주 회사
CBAT,CBAK Energy Technology Inc,52102030,전기 부품 및 장비
ATYR,aTyr Pharma Inc,56202010,생명 공학 및 의학 연구
OPI,Office Properties Income Trust,60102020,상업용 REITs
AOUT,American Outdoor Brands Inc,53205020,오락용 제품
THCH,TH International Ltd,54102020,식품 가공
VFF,Village Farms International Inc,54102010,어업 및 농업
PFTA,Perception Capital Corp III,55601010,투자 지주 회사
NYMTL,New York Mortgage Trust 6 875 Cumulative Red Pref Shs Series F,60102040,특수 REITs
BCOV,Brightcove Inc,57201030,온라인 서비스
XNET,Xunlei Ltd ADR,57201010,IT 서비스 및 컨설팅
GSIW,Garden Stage Ltd,55102010,투자 은행 및 중개 서비스
HTLFP,Heartland Finl Usa 400 Depositary Shs Rep 1 Perp Pref Shs Series E,55101010,은행
VERI,Veritone Inc,57201010,IT 서비스 및 컨설팅
APXI,APx Acquisition Corp I,55601010,투자 지주 회사
CGO,Calamos Global Total Return Closed Fund,55501030,폐쇄형 펀드
RTC,Baijiayun Group Ltd,57201010,IT 서비스 및 컨설팅
AKYA,Akoya Biosciences Inc,56101010,첨단 의료 장비 및 기술
COYA,Coya Therapeutics Inc,56202010,생명 공학 및 의학 연구
MSBIP,Midland Sts Bancorp Depositary Shs Repstg 1/40Th Perp Pfd Ser A,55101010,은행
TOUR,Tuniu Corp ADR,53301040,여가 및 오락시설
CITE,Cartica Acquisition Corp,55601010,투자 지주 회사
FGBI,First Guaranty Bancshares Inc,55101010,은행
INCR,InterCure Ltd,56102010,의료 시설 및 서비스
CFFS,CF Acquisition Corp VII,55601010,투자 지주 회사
FRLAU,Fortune Rise Acquisition Units,55601010,투자 지주 회사
RILYM,B Riley Financial 6.375% Senior Notes Exp 28th Feb 2025,55102010,투자 은행 및 중개 서비스
CRDF,Cardiff Oncology Inc,56202010,생명 공학 및 의학 연구
AOGOU,Arogo Capital Acquisition Units,55601010,투자 지주 회사
ATOM,Atomera Inc,57101010,반도체
ALOT,AstroNova Inc,57106010,컴퓨터 하드웨어
FNGR,FingerMotion Inc,57201020,소프트웨어
FONR,Fonar Corp,56101010,첨단 의료 장비 및 기술
PLMI,Plum Acquisition Corp I,55601010,투자 지주 회사
KPTI,Karyopharm Therapeutics Inc,56202010,생명 공학 및 의학 연구
RFACU,RF Acquisition Units,55601010,투자 지주 회사
CTMX,CytomX Therapeutics Inc,56202010,생명 공학 및 의학 연구
ROCLU,Roth CH Acquisition V Units,55601010,투자 지주 회사
GLSTU,Global Star Acquisition Units,55601010,투자 지주 회사
ESGRO,Enstar Group Depository Shares 7 Perpetual Non Cumulative Preference Shs Series,55301050,재보험
EBMT,Eagle Bancorp Montana Inc,55101010,은행
BWAY,Brainsway Ltd ADR,56101010,첨단 의료 장비 및 기술
EMCGU,Embrace Change Acquisition Units,55601010,투자 지주 회사
BPYPP,Brookfield Property Partners 6 50 Cumulative Redeemable Perpetual Preferred,60101010,"부동산 임대, 개발 및 운영"
SFWL,SHENGFENG DEVELOPMENT Ltd,52405010,"배달, 우편, 항공 화물 및 육상 물류"
TLGY,TLGY Acquisition Corp,55601010,투자 지주 회사
ONBPP,Old National Bancorp 40 Depositary Shares Rep 1 Pref Shs Series A,55101010,은행
HMNF,HMN Financial Inc,55101010,은행
SFBC,Sound Financial Bancorp Inc,55101010,은행
REGCP,Regency Centers 6 25 Series A Cumulative Redeemable Preferred Stock,60102020,상업용 REITs
CSLM,CSLM Acquisition Corp,55601010,투자 지주 회사
ELUT,Elutia Inc,56201040,제약
IVAC,Intevac Inc,57104010,전자 장비 및 부품
WPRT,Westport Fuel Systems Inc,53101020,"자동차, 트럭 및 오토바이 부품"
FNWD,Finward Bancorp,55101010,은행
THCP,Thunder Bridge Capital Partners IV Inc,55601010,투자 지주 회사
CAAS,China Automotive Systems Inc,53101020,"자동차, 트럭 및 오토바이 부품"
BIRD,Allbirds Inc,53202030,제화
SATL,Satellogic Inc,51201070,채굴 지원 서비스 및 장비
OMGA,Omega Therapeutics Inc,56202010,생명 공학 및 의학 연구
MFH,Mercurity Fintech Holding Inc,57301010,핀테크
HURC,Hurco Companies Inc,52102010,산업용 기계 및 장비
ISSC,Innovative Solutions and Support Inc,52101010,항공우주 및 방위
GIFI,Gulf Island Fabrication Inc,50103020,오일 관련 서비스 및 장비
WMPN,William Penn Bancorp,55101010,은행
VSACU,Vision Sensing Acquisition Units,55601010,투자 지주 회사
SGMT,Sagimet Biosciences Inc,56202010,생명 공학 및 의학 연구
FTAIN,FTAI Aviation 8 25 Fixed Rate Reset Cumulative Perpetual Pref Shs Series C,55101050,기업 금융 서비스
NNAG,99 Acquisition Group Inc,55601010,투자 지주 회사
CPHC,Canterbury Park Holding Corp,53301030,카지노 및 도박
IMPP,Imperial Petroleum Inc,50201020,재생 가능 연료
GECC,Great Elm Capital Corp,55501030,폐쇄형 펀드
FTAIP,FTAI Aviation 8 25 Fixed to Floating Rate Cumulative Perpetual Redeemable Prf,55101050,기업 금융 서비스
EJH,E-Home Household Service Holdings Ltd,54201030,개인 서비스
LARK,Landmark Bancorp Inc,55101010,은행
SY,So-Young International Inc ADR,57201030,온라인 서비스
SPKLU,Spark I Acquisition Units,55601010,투자 지주 회사
GODNU,Golden Star Acquisition Units,55601010,투자 지주 회사
VTGN,Vistagen Therapeutics Inc,56202010,생명 공학 및 의학 연구
LOOP,Loop Industries Inc,51101010,상품 화학
BNAI,Brand Engagement Network Inc,57201010,IT 서비스 및 컨설팅
BPOPM,Popular Capital Trust II 6 125 Cumulative Monthly Income Pref Shs,55501010,영국 투자 신탁
OPRT,Oportun Financial Corp,55101030,소비자 대출
ORMP,Oramed Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
ACNT,Ascent Industries Co,51201020,철 및 강철
TZOO,Travelzoo,53301040,여가 및 오락시설
VLYPP,Valley National 6 25 Fixed to Floating Rate Non Cumulative Perpetual Pref Shs,55101010,은행
TENKU,Tenx Keane Acquisition Units,55601010,투자 지주 회사
FATBP,FAT Brands 8 25 Cum Prf Shs Series B,53301020,레스토랑 및 바
ACACU,Acri Capital Acquisition Units,55601010,투자 지주 회사
RILYL,B Riley Financial Depository Shares,55102010,투자 은행 및 중개 서비스
DECAU,Denali Capital Acquisition Units,55601010,투자 지주 회사
ACAB,Atlantic Coastal Acquisition Corp II,55601010,투자 지주 회사
TYGO,Tigo Energy Inc,57101010,반도체
BROG,Brooge Energy Ltd,50103030,오일 및 가스 수송 서비스
BTM,Bitcoin Depot Inc,57301030,블록 체인 및 암호화폐
OVBC,Ohio Valley Banc Corp,55101010,은행
LUNA,Luna Innovations Inc,52102010,산업용 기계 및 장비
UNB,Union Bankshares Inc,55101010,은행
HOVNP,Hovnanian Enterprises 1000 Depositary Shares Representing 1 7.625% Pref Shs,53203010,주택 건설
VCSA,Vacasa Inc,57201030,온라인 서비스
BZFD,BuzzFeed Inc,57201030,온라인 서비스
SNCR,Synchronoss Technologies Inc,57201010,IT 서비스 및 컨설팅
ACET,Adicet Bio Inc,56202010,생명 공학 및 의학 연구
YI,111 Inc ADR,56201040,제약
YIBO,Planet Image International Ltd,57105010,사무기기
DUETU,DUET Acquisition Units,55601010,투자 지주 회사
INVE,Identiv Inc,57104010,전자 장비 및 부품
MYNA,Mynaric AG ADR,57102010,통신 및 네트워킹
ZTEK,Zentek Ltd,56202010,생명 공학 및 의학 연구
IXAQ,IX Acquisition Corp,55601010,투자 지주 회사
STRT,Strattec Security Corp,53101020,"자동차, 트럭 및 오토바이 부품"
TBMC,Trailblazer Merger Corporation I,55601010,투자 지주 회사
BEEM,Beam Global,50201010,재생 가능 에너지 장비 및 서비스
CMTL,Comtech Telecommunications Corp,57102010,통신 및 네트워킹
SUNS,Sunrise Realty Trust Inc,60102040,특수 REITs
HAO,Haoxi Health Technology Ltd,53302010,광고 및 마케팅
MCACU,Monterey Capital Acquisition Units,55601010,투자 지주 회사
AUID,Authid Inc,57201020,소프트웨어
FGEN,FibroGen Inc,56202010,생명 공학 및 의학 연구
CXDO,Crexendo Inc,57201010,IT 서비스 및 컨설팅
ALLT,Allot Ltd,53301040,여가 및 오락시설
SRTS,Sensus Healthcare Inc,56101010,첨단 의료 장비 및 기술
EPRX,Eupraxia Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
FCAP,First Capital Inc,55101010,은행
METCB,Ramaco Resources Inc Class B,51201020,철 및 강철
FXNC,First National Corp,55101010,은행
WW,WW International Inc,54201030,개인 서비스
ELDN,Eledon Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
BOWN,Bowen Acquisition Corp,55601010,투자 지주 회사
BCG,Binah Capital Group Inc,55102020,투자 관리 및 펀드 운영
MNTX,Manitex International Inc,52102020,중장비 및 차량
UCBIO,United Communty Banks 1000 Dep Shs Repstg 1 Pref Shs Series I,55101010,은행
REGCO,Regency Centers 5 875 Series B Cumulative Redeemable Preferred Stock,60102020,상업용 REITs
RRGB,Red Robin Gourmet Burgers Inc,53301020,레스토랑 및 바
SENEB,Seneca Foods Corp Class B,54102020,식품 가공
OMEX,Odyssey Marine Exploration Inc,51201050,특수 채굴 및 금속
SILC,Silicom Ltd,57102010,통신 및 네트워킹
IFRX,InflaRx NV,56202010,생명 공학 및 의학 연구
ASYS,Amtech Systems Inc,57101020,반도체 장비 및 테스트
HGBL,Heritage Global Inc,55102020,투자 관리 및 펀드 운영
SGA,Saga Communications Inc,53302020,방송
VSEE,Vsee Health Inc,55601010,투자 지주 회사
VLYPO,Valley National 5.50% Fixed to Floating Rate Non Cum Perp Pref Shs Series B,55101010,은행
SSSS,SuRo Capital Corp,55501030,폐쇄형 펀드
PFX,PhenixFIN Corp,55501030,폐쇄형 펀드
KACLU,Kairous Acquisition Units,55601010,투자 지주 회사
SGMO,Sangamo Therapeutics Inc,56202010,생명 공학 및 의학 연구
BYSI,Beyondspring Inc,56202010,생명 공학 및 의학 연구
SBFG,SB Financial Group Inc,55101010,은행
ACRS,Aclaris Therapeutics Inc,56202010,생명 공학 및 의학 연구
CRGO,Freightos Ltd,52405010,"배달, 우편, 항공 화물 및 육상 물류"
HUDAU,Hudson Acquisition I Units,55601010,투자 지주 회사
AFJK,Aimei Health Technology Co Ltd,55601010,투자 지주 회사
CLSD,Clearside Biomedical Inc,56202010,생명 공학 및 의학 연구
QETAU,Quetta Acquisition Units,55601010,투자 지주 회사
QETA,Quetta Acquisition Corp,55601010,투자 지주 회사
CLRCU,ClimateRock Units,55601010,투자 지주 회사
GLAC,Global Lights Acquisition Corp,55601010,투자 지주 회사
TOP,TOP Financial Group Ltd,55102010,투자 은행 및 중개 서비스
BKHAU,Black Hawk Acquisition Units,55601010,투자 지주 회사
MAYS,J W Mays Inc,60101010,"부동산 임대, 개발 및 운영"
FNWB,First Northwest Bancorp,55101010,은행
ALVR,Allovir Inc,56202010,생명 공학 및 의학 연구
BSBK,Bogota Financial Corp,55101010,은행
VTSI,VirTra Inc,52101010,항공우주 및 방위
AIMBU,Aimfinity Investment I Subunit,55601010,투자 지주 회사
DYCQ,DT Cloud Acquisition Corp,55601010,투자 지주 회사
PPYA,Papaya Growth Opportunity Corp I,55601010,투자 지주 회사
BOLD,Boundless Bio Inc,56202010,생명 공학 및 의학 연구
BRID,Bridgford Foods Corp,54102020,식품 가공
BKHA,Black Hawk Acquisition Corp,55601010,투자 지주 회사
TMTC,TMT Acquisition Corp,55601010,투자 지주 회사
KRNL,Kernel Group Holdings Inc,55601010,투자 지주 회사
IROH,Iron Horse Acquisitions Corp,55601010,투자 지주 회사
VUZI,Vuzix Corp,57104010,전자 장비 및 부품
ONYX,Onyx Acquisition Co I,55601010,투자 지주 회사
IOBT,IO Biotech Inc,56202010,생명 공학 및 의학 연구
CLRB,Cellectar Biosciences Inc,56201040,제약
SND,Smart Sand Inc,51202010,건설 자재
ASMB,Assembly Biosciences Inc,56202010,생명 공학 및 의학 연구
SRBK,SR Bancorp Inc,55101010,은행
KVHI,KVH Industries Inc,57102010,통신 및 네트워킹
BNTC,Benitec Biopharma Inc,56202010,생명 공학 및 의학 연구
GAQ,Generation Asia I Acquisition Ltd,55601010,투자 지주 회사
LSB,LakeShore Biopharma Co Ltd,56201040,제약
